date,BTC,SPY,QQQ,GLD,rolling_corr_BTC_SPY_30,rolling_corr_BTC_QQQ_30,rolling_corr_BTC_GLD_30
2017-04-17,-0.009493374238357055,0.008859885786642208,0.008282208588886064,-0.0029363784665579207,0.15337955738145295,0.20975473197110536,0.13576058995019
2017-04-18,0.012242861198819677,-0.002984234893870563,-0.0015211438999014337,0.004744764397905721,0.1522523068717558,0.21003532337947367,0.14656881629559193
2017-04-19,0.0221326941710438,-0.001838598405928149,0.0015996343693627235,-0.008874776095098458,0.14608523710025448,0.21280544048577596,0.11610839850270016
2017-04-20,0.0011641637146801997,0.008139110622636725,0.008365655182799525,0.001889427421342127,0.11341113891661697,0.20747199995436313,0.06498725701540582
2017-04-21,0.0250917789332048,-0.003186878612926547,-0.00022626140689985252,0.0028697933748771387,0.13599010480020118,0.22683940393599666,-0.028109513272634796
2017-04-24,0.007127797599740582,0.010997919962413283,0.012070006034921477,-0.006786035483607233,0.09833389369288563,0.1821286689167379,-0.02097740392130189
2017-04-25,0.00933179816262597,0.005818632253774769,0.00723017292754724,-0.010125123477115583,0.09436386844756921,0.1737686196784386,-0.009305251521494886
2017-04-26,0.012300770593021593,-0.0006288367138599371,-0.0014060534301341132,0.004906444906444873,0.09764723214760507,0.17539805484745688,-0.00427937988322628
2017-04-27,0.01496453900709227,0.0008389765310579111,0.006002667852326393,-0.003723932472691205,0.11707155087235938,0.18850504343080518,0.01446810235156523
2017-04-28,0.03380461028424131,-0.00217939642446896,0.0017679558015233354,0.0031564083395629883,0.10364056781824756,0.19015551927403987,0.024297344626225906
2017-05-01,0.012910727681920475,0.002520123466423607,0.00889771306647913,-0.009108222240622577,0.07851662614978921,0.1789927892792729,0.045626012231026566
2017-05-02,0.03010642788899487,0.0003771200046402967,0.0016763848396930126,-0.00016712626389236984,0.09352558088486763,0.18807188846343895,0.010630082113091419
2017-05-03,0.040902750816042,-0.0012145914275102365,-0.003201629920031035,-0.013957375679063966,0.11035777808196179,0.20706689289152141,-0.07405480159525867
2017-05-04,0.038314626144016595,0.0011740984763441986,0.00036499014480417813,-0.010086455331412059,0.08979120511341063,0.12400260060395905,-0.16204754020563816
2017-05-05,0.02262476550338599,0.0039370163332375085,0.0036485697606793988,0.0018837229214829776,0.0625029829966629,0.031747242158300555,-0.2086208189544122
2017-05-08,-0.0025737795406990394,-0.00016684605983541267,0.0021811836559872955,-0.002222032304931232,0.05619612781251447,0.031747581891463164,-0.19024604051779104
2017-05-09,0.06147322089304441,-0.0009179754495870496,0.003482298316943133,-0.005995717344753793,0.01654412690728698,0.05408293517873073,-0.21615559187221461
2017-05-10,0.04288468300253401,0.0017958277497898134,0.0005783689993028585,-8.616975441610997e-05,-0.15388236252364015,-0.06375702035823928,-0.18480654670318739
2017-05-11,0.030402027576906132,-0.0020427315222302234,-0.0007947976880811058,0.003964150293002344,-0.16599114469982054,-0.061251644916371424,-0.15498895623344222
2017-05-12,0.031519028760338186,-0.001671020936030665,0.0022416660639918984,0.002832618025750966,-0.15226094999382567,-0.056741760975894895,-0.194057036506552
2017-05-15,0.00400137318573468,0.005523504151226044,0.0031746031747172943,0.0026534280578618397,-0.20781866607524474,-0.08632292292756778,-0.19342286372513934
2017-05-16,-0.04401345291479819,-0.0009155264135295438,0.004171461449849367,0.004353764725969045,-0.16827536426964826,-0.151028790772746,-0.21177144327258146
2017-05-17,-0.0032073082064872915,-0.017744064330625364,-0.025426156710795733,0.01818954526136851,-0.030865013830168875,0.023981993728737775,-0.3057888682739589
2017-05-18,0.04881147757954363,0.004028483469410871,0.00874549864055818,-0.008180983387594987,-0.008862824249371192,0.060599360500277456,-0.34869370538229
2017-05-19,0.053842141571180946,0.006504176939436723,0.0042255573363458865,0.00496591196027274,0.07280094931442008,0.07759644778489629,-0.3206585646240946
2017-05-22,0.001767635390443889,0.0050774453871773595,0.00841555426562568,0.0041876046901172526,0.06607617792860786,0.0677526773826292,-0.3574406987606507
2017-05-23,0.04085152784317603,0.0022127546390093844,0.0010071942443976578,-0.00633861551292747,0.0750896707538019,0.06280959756428614,-0.37727567822955327
2017-05-24,0.07822016504997698,0.0023328389627172985,0.004599683771559837,0.00394493872754742,0.08398003592511956,0.06856701793067431,-0.2645052554503118
2017-05-25,0.0689240934004054,0.004779493766793763,0.008513378165841745,-0.0010868656466850313,0.10696438355359501,0.10657146863091763,-0.240643561859933
2017-05-26,-0.05278706270736144,-0.00020676704627653475,0.0017734269702898153,0.008871777703381323,0.07490057656385277,0.07532897444445215,-0.30797077476633855
2017-05-30,0.051996273195001,-0.0008688386658411984,0.0008497379980272335,-0.003318400530944121,0.121805970105598,0.10047593235265351,-0.3359248293622379
2017-05-31,-0.03865014615418161,-0.00024843892302339743,-0.0003537568985618744,0.003995338771433321,0.12323842413886806,0.1167410583753552,-0.35083139097326405
2017-06-01,0.04288612259531388,0.00795228207417864,0.0038927029509530087,0.0008290499088043912,0.15031302752493808,0.12081662479267664,-0.35265803871204354
2017-06-02,0.050313096983912065,0.003328390025940431,0.011421319797604967,0.007372432074221447,0.19953811665565566,0.17956510559674427,-0.3035034995328769
2017-06-05,-0.0041992333545853855,-0.0007371626384542473,-0.0002091175243750243,0.000986760957158106,0.21338863153789167,0.1911265636233088,-0.3061026987251622
2017-06-06,0.06628936832828125,-0.0031968440675621546,-0.003974064003640088,0.011254415509734494,0.2176024324627021,0.1726222382059291,-0.23655148259880723
2017-06-07,0.06773165307635276,0.0018502404795446292,0.00391992160224941,-0.005280259951259025,0.24636726906804338,0.19680718127363342,-0.3020076009595381
2017-06-08,-0.06863167102897161,0.0004924690063081716,0.0010458792352263657,-0.00653327888934252,0.22022602732625174,0.18277067093238347,-0.16970630018983235
2017-06-09,0.04583251025892365,-0.0015177414123166422,-0.025005223932252463,-0.009124537607891448,0.20891761137707385,0.08422238734982147,-0.19522858607380758
2017-06-12,0.018700064482980894,-0.00020542705429238417,-0.005357908272646705,-0.0014932802389249211,0.21684162879722593,0.08691142647895195,-0.19840111103092994
2017-06-13,-0.09720332270447019,0.00488988328070894,0.008116066939834354,0.0009970089730808596,0.10173903603449214,-0.0030047738707588076,-0.19964778634572916
2017-06-14,0.013483011255839727,-0.0012676262370312497,-0.004345967512351612,-0.005478087649402497,0.10467082185615166,-0.00039089368090223446,-0.19240754362342438
2017-06-15,-0.09360641060739472,-0.0019243407727662643,-0.004436493738667502,-0.004172926055750259,0.14886401754650747,0.05652951021767017,-0.09629341930754517
2017-06-16,-0.010240816326530622,0.00021784058366347558,-0.00432386976231991,0.00016761649346297425,0.1491282330958174,0.06698718142370687,-0.07088265390916687
2017-06-19,-0.04297338403041828,0.008325111310423683,0.016720955482996125,-0.00762527233115462,0.07330509072421114,-0.013544310570431702,-0.017270763700376557
2017-06-20,0.03218936980031617,-0.006744089647073737,-0.007831411078021544,-0.002110951616988932,0.047501910328607844,-0.024639956677175227,-0.02726951311321703
2017-06-21,0.054657428791377916,-0.00024689519422282924,0.009902411021861512,0.0028769673379589467,0.05327092683111143,-0.004995580981061702,0.01924856629018401
2017-06-22,-0.030277372262773716,-0.0004527721810201335,-0.00028421202194139905,0.003374957813027324,0.05420741150767322,-0.0014866889491105537,0.00978804569396179
2017-06-23,0.02124168247373026,0.0011942390245982537,0.0038379530919960825,0.004288597376387537,0.0631156314288131,0.003525849664493539,0.0069603438266703935
2017-06-26,-0.021750349929232082,0.0006580347829430178,-0.004672897196639436,-0.008959222975801762,0.07111083195927026,0.013826444866742725,0.033866557252301976
2017-06-27,-0.03229777420734381,-0.008056192430657583,-0.018139137857416943,0.003801960121662784,0.11779041912128135,0.06636699831977085,0.01999654392956835
2017-06-28,0.05938328611196009,0.0089504122244779,0.014417155690941152,0.0007575119939400299,0.15894071213396535,0.1293516581322283,0.04436249170720152
2017-06-29,-0.001988304093567206,-0.008788857678152073,-0.017354663619379207,-0.00487804878048792,0.1703212876117621,0.12818619753349444,0.09119860451522493
2017-06-30,-0.00715262314934173,0.0018644996429939553,0.00036339850231548176,-0.002535496957403627,0.15101921049171693,0.10644195126929498,0.14032211932761696
2017-07-03,0.03811955679175605,0.0016956327331598686,-0.010534713745800284,-0.01635316048127433,0.11826683590860472,0.06782081280634467,0.04173942604989537
2017-07-05,0.01789866181527322,0.002312030815463828,0.00983918041232723,0.003704022740976809,0.12795221260085607,0.07881647253411159,0.050990239570157234
2017-07-06,0.0026115896029459407,-0.009144461685890226,-0.00901621464455149,-0.0004291108822519485,0.11807221664874681,0.07854955533854695,0.07339553724375367
2017-07-07,-0.0009643090399170662,0.0064851298300669935,0.010785824345248995,-0.010217223319309632,0.08898453922518185,0.046594349065849444,0.03930861732526928
2017-07-10,-0.01874066202104252,0.0010738878975262711,0.006533101045827605,0.001648160999305981,0.04178600195824143,-0.009152309173290593,0.03194096258695779
2017-07-11,-0.07146682225810075,-0.0007426661716372074,0.002812635222312121,0.0012990387113536173,0.04874914087191517,-0.01789283605623956,0.07958571087559879
2017-07-12,-0.007518991155393784,0.0075147611381458645,0.011866235167411032,0.0035460992907800915,0.0490404162018494,-0.029232785207542532,0.08930533332269006
2017-07-13,0.03556839174667603,0.0016802590058064837,0.0022032693673770254,-0.0018098767560114082,0.05043967662789925,-0.024660649769282613,0.11528308762861147
2017-07-14,-0.02010469011725302,0.00466410277395779,0.007871782143000106,0.008202383008116154,-0.01419167834218853,-0.0492388974243349,0.07563417273402036
2017-07-17,-0.026835692282708434,-0.0001221697344977457,0.0004925415147492007,0.004453198595529839,-0.038087110507385,-0.09926708248970427,0.0013513859250780013
2017-07-18,0.1608078722172681,0.0005294668673412328,0.006681201209693288,0.006991218347685235,-0.02879189206149287,-0.010765257374768373,0.14046201005314768
2017-07-19,0.03491015274034148,0.005413986811323657,0.005868380606134593,-0.0002540005080010621,0.028237157119861394,0.019267101292616242,0.06475817001240483
2017-07-20,-0.016712172973160633,0.0004453621603064395,0.0013196277259353018,0.0013550135501354532,0.017762755656061877,0.002238421328419791,0.09437282742688582
2017-07-21,0.26921124310770317,-0.0008903278022992511,-0.0004161753485805164,0.008626522327469743,-0.031170849895421595,-0.004942831530377168,0.2485210636645267
2017-07-24,-0.029544146771113167,-0.0002430330525216018,0.004579834848751574,0.0004192520543351286,-0.019127212459923645,0.04039805566321286,0.2839392821114124
2017-07-25,0.003986875322842254,0.002430921318983925,-0.0025557781307914418,-0.003268795574553729,-0.01866286528082809,0.04578107765180473,0.2849525617630374
2017-07-26,-0.07071065732360371,4.041710467639348e-05,0.0032548476452043396,0.008072653884964698,0.03582915041184122,0.08038365563663125,0.23407689751066033
2017-07-27,-0.015529354886502866,-0.0009295558339212917,-0.006281493753285461,-0.0007507507507507061,0.04088104935802146,0.09176524333088845,0.24143504876878288
